config,period,name,lookback,volume_z,hold,stop_atr,target_r,base_trades,base_avg_bps,base_pf,base_win_rate,base_total_bps,base_symbols,base_breadth,stress_trades,stress_avg_bps,stress_pf,stress_win_rate,stress_total_bps,stress_symbols,stress_breadth
BRK_L64_V0.75_H16_S1.5_T3,2026H1,BRK_L64_V0.75_H16_S1.5_T3,64,0.75,16,1.5,3.0,1867,-18.669572208032463,0.7589527424419614,0.34065345474022496,-34856.09131239661,24,0.22727272727272727,1867,-26.669572208032463,0.6778028246677986,0.32726298875200854,-49792.09131239661,24,0.0
BRK_L64_V0.75_H16_S1.5_T3,JULY2026,BRK_L64_V0.75_H16_S1.5_T3,64,0.75,16,1.5,3.0,250,-46.15526955805035,0.35327779164880807,0.2,-11538.817389512587,29,0.0,250,-54.15526955805035,0.30437334332101773,0.176,-13538.817389512587,29,0.0
BRK_L64_V0.75_H16_S2_T0,2024,BRK_L64_V0.75_H16_S2_T0,64,0.75,16,2.0,,3640,-11.569821835363724,0.8857581693837239,0.3607142857142857,-42114.15148072396,22,0.2727272727272727,3640,-19.569821835363726,0.8161427073378754,0.3478021978021978,-71234.15148072396,22,0.22727272727272727
BRK_L64_V0.75_H16_S2_T0,2025H1,BRK_L64_V0.75_H16_S2_T0,64,0.75,16,2.0,,1900,-19.203587418028373,0.8092223879644387,0.3526315789473684,-36486.81609425391,22,0.18181818181818182,1900,-27.203587418028366,0.7431199113749359,0.3373684210526316,-51686.816094253896,22,0.09090909090909091
BRK_L64_V0.75_H16_S2_T0,2025H2,BRK_L64_V0.75_H16_S2_T0,64,0.75,16,2.0,,1883,3.6471996534824536,1.04713873681236,0.4009559214020181,6867.67694750746,22,0.5,1883,-4.352800346517546,0.9470682697437879,0.38449283058948486,-8196.32305249254,22,0.3181818181818182
BRK_L64_V0.75_H16_S2_T0,2026H1,BRK_L64_V0.75_H16_S2_T0,64,0.75,16,2.0,,1780,-25.59293631262066,0.7110506317723005,0.3646067415730337,-45555.42663646478,24,0.09090909090909091,1780,-33.59293631262066,0.641571704288464,0.34606741573033706,-59795.42663646478,24,0.09090909090909091
BRK_L64_V0.75_H16_S2_T0,JULY2026,BRK_L64_V0.75_H16_S2_T0,64,0.75,16,2.0,,244,-48.5941241417632,0.3589865745671135,0.27049180327868855,-11856.966290590222,29,0.03571428571428571,244,-56.5941241417632,0.3079033716578207,0.2336065573770492,-13808.966290590222,29,0.03571428571428571
BRK_L64_V0.75_H16_S2_T3,2024,BRK_L64_V0.75_H16_S2_T3,64,0.75,16,2.0,3.0,3701,-11.604611624339345,0.8857506076564078,0.3671980545798433,-42948.66762167992,22,0.3181818181818182,3701,-19.604611624339345,0.8162367612505654,0.3547689813563902,-72556.66762167991,22,0.22727272727272727
BRK_L64_V0.75_H16_S2_T3,2025H1,BRK_L64_V0.75_H16_S2_T3,64,0.75,16,2.0,3.0,1926,-14.01806581023751,0.8622161430877464,0.35358255451713394,-26998.794750517445,22,0.22727272727272727,1926,-22.01806581023751,0.7941620344031489,0.3390446521287643,-42406.794750517445,22,0.18181818181818182
BRK_L64_V0.75_H16_S2_T3,2025H2,BRK_L64_V0.75_H16_S2_T3,64,0.75,16,2.0,3.0,1894,-6.666092997397463,0.9137329246872764,0.4033790918690602,-12625.580137070796,22,0.2727272727272727,1894,-14.666092997397463,0.8213894934540004,0.38753959873284055,-27777.580137070796,22,0.13636363636363635
BRK_L64_V0.75_H16_S2_T3,2026H1,BRK_L64_V0.75_H16_S2_T3,64,0.75,16,2.0,3.0,1808,-24.93565519479725,0.7185590522858017,0.36670353982300885,-45083.664592193425,24,0.18181818181818182,1808,-32.93565519479724,0.6486212715791468,0.34845132743362833,-59547.66459219342,24,0.09090909090909091
BRK_L64_V0.75_H16_S2_T3,JULY2026,BRK_L64_V0.75_H16_S2_T3,64,0.75,16,2.0,3.0,246,-49.629663883564206,0.35273863317257964,0.2682926829268293,-12208.897315356795,29,0.03571428571428571,246,-57.629663883564206,0.3027825988166535,0.23170731707317074,-14176.897315356795,29,0.03571428571428571
BRK_L96_V0_H4_S1.5_T0,2024,BRK_L96_V0_H4_S1.5_T0,96,0.0,4,1.5,,9216,-16.752207079290397,0.7471994757418942,0.3809678819444444,-154388.3404427403,30,0.0,9216,-24.752207079290397,0.6529479634732731,0.3567708333333333,-228116.3404427403,30,0.0
BRK_L96_V0_H4_S1.5_T0,2025H1,BRK_L96_V0_H4_S1.5_T0,96,0.0,4,1.5,,5015,-16.64821354992381,0.7339808820741284,0.39561316051844464,-83490.7909528679,30,0.06666666666666667,5015,-24.64821354992381,0.6349855590455369,0.3672981056829511,-123610.7909528679,30,0.0
BRK_L96_V0_H4_S1.5_T0,2025H2,BRK_L96_V0_H4_S1.5_T0,96,0.0,4,1.5,,5172,-8.426914812278074,0.8397022229481179,0.39791183294663574,-43584.003409102195,30,0.16666666666666666,5172,-16.426914812278074,0.7143757386642764,0.36755607115235883,-84960.0034091022,30,0.03333333333333333
BRK_L96_V0_H4_S1.5_T0,2026H1,BRK_L96_V0_H4_S1.5_T0,96,0.0,4,1.5,,4681,-13.839317181010527,0.740325445223411,0.3875240333262123,-64781.843724310274,30,0.03333333333333333,4681,-21.83931718101053,0.6255859719784124,0.3531296731467635,-102229.84372431028,30,0.03333333333333333
BRK_L96_V0_H4_S1.5_T0,JULY2026,BRK_L96_V0_H4_S1.5_T0,96,0.0,4,1.5,,498,-25.998604864082406,0.4259875277812912,0.3092369477911647,-12947.305222313038,29,0.10344827586206896,498,-33.9986048640824,0.33402639733191064,0.25301204819277107,-16931.305222313036,29,0.06896551724137931
BRK_L96_V0_H4_S1.5_T3,2024,BRK_L96_V0_H4_S1.5_T3,96,0.0,4,1.5,3.0,9264,-14.482497507985492,0.7816604402434361,0.38277202072538863,-134165.8569139776,30,0.06666666666666667,9264,-22.482497507985492,0.68498626576748,0.3588082901554404,-208277.8569139776,30,0.0
BRK_L96_V0_H4_S1.5_T3,2025H1,BRK_L96_V0_H4_S1.5_T3,96,0.0,4,1.5,3.0,5035,-15.496256964767342,0.7515968933513755,0.3980139026812314,-78023.65381760357,30,0.06666666666666667,5035,-23.49625696476734,0.6509204439259371,0.36941410129096325,-118303.65381760357,30,0.03333333333333333
BRK_L96_V0_H4_S1.5_T3,2025H2,BRK_L96_V0_H4_S1.5_T3,96,0.0,4,1.5,3.0,5225,-19.17747256496667,0.6752533068314674,0.39617224880382773,-100202.29415195085,30,0.06666666666666667,5225,-27.17747256496667,0.5754065618009987,0.3661244019138756,-142002.29415195086,30,0.0
BRK_L96_V0_H4_S1.5_T3,2026H1,BRK_L96_V0_H4_S1.5_T3,96,0.0,4,1.5,3.0,4716,-14.26951510341034,0.7323342048549176,0.38719253604749787,-67295.03322768316,30,0.03333333333333333,4716,-22.26951510341034,0.6183018165658055,0.35368956743002544,-105023.03322768316,30,0.03333333333333333
BRK_L96_V0_H4_S1.5_T3,JULY2026,BRK_L96_V0_H4_S1.5_T3,96,0.0,4,1.5,3.0,501,-25.78112089624696,0.4304314265368366,0.31137724550898205,-12916.341569019727,29,0.06896551724137931,501,-33.78112089624696,0.337677176654454,0.2554890219560878,-16924.34156901973,29,0.06896551724137931
BRK_L96_V0_H4_S2_T0,2024,BRK_L96_V0_H4_S2_T0,96,0.0,4,2.0,,9135,-17.37492728819106,0.7458378408790233,0.39627805145046524,-158719.96077762533,30,0.03333333333333333,9135,-25.374927288191056,0.6538139711930036,0.3705528188286809,-231799.9607776253,30,0.0
BRK_L96_V0_H4_S2_T0,2025H1,BRK_L96_V0_H4_S2_T0,96,0.0,4,2.0,,4965,-18.08661837666568,0.7177137366020707,0.40906344410876133,-89800.0602401451,30,0.06666666666666667,4965,-26.08661837666568,0.6214643813217955,0.37885196374622354,-129520.0602401451,30,0.0
BRK_L96_V0_H4_S2_T0,2025H2,BRK_L96_V0_H4_S2_T0,96,0.0,4,2.0,,5123,-7.818101185403381,0.8520570203631804,0.41284403669724773,-40052.13237282152,30,0.13333333333333333,5123,-15.818101185403378,0.7257391910509761,0.3806363458910794,-81036.1323728215,30,0.0
BRK_L96_V0_H4_S2_T0,2026H1,BRK_L96_V0_H4_S2_T0,96,0.0,4,2.0,,4656,-14.894033020628406,0.7291557223432439,0.40012886597938147,-69346.61774404586,30,0.03333333333333333,4656,-22.894033020628406,0.6180236125277523,0.3631872852233677,-106594.61774404586,30,0.03333333333333333
BRK_L96_V0_H4_S2_T0,JULY2026,BRK_L96_V0_H4_S2_T0,96,0.0,4,2.0,,495,-26.3871201487282,0.42752603485420987,0.32525252525252524,-13061.624473620459,29,0.10344827586206896,495,-34.3871201487282,0.3354295018717419,0.26464646464646463,-17021.62447362046,29,0.06896551724137931
BRK_L96_V0_H4_S2_T3,2024,BRK_L96_V0_H4_S2_T3,96,0.0,4,2.0,3.0,9146,-15.318570422369692,0.7756742268622991,0.3968948174065165,-140103.6450829932,30,0.1,9146,-23.318570422369692,0.6815241464209817,0.37120052481959326,-213271.6450829932,30,0.0
BRK_L96_V0_H4_S2_T3,2025H1,BRK_L96_V0_H4_S2_T3,96,0.0,4,2.0,3.0,4970,-17.468553956922122,0.727429736511525,0.40925553319919517,-86818.71316590294,30,0.06666666666666667,4970,-25.468553956922122,0.630519322585593,0.3788732394366197,-126578.71316590295,30,0.0
BRK_L96_V0_H4_S2_T3,2025H2,BRK_L96_V0_H4_S2_T3,96,0.0,4,2.0,3.0,5156,-19.074016313725647,0.6875056571554558,0.41097750193948795,-98345.62811356943,30,0.06666666666666667,5156,-27.074016313725647,0.589053339979767,0.37897595034910786,-139593.62811356943,30,0.0
BRK_L96_V0_H4_S2_T3,2026H1,BRK_L96_V0_H4_S2_T3,96,0.0,4,2.0,3.0,4674,-15.266325975510156,0.7225034038870564,0.40008557980316645,-71354.80760953447,30,0.03333333333333333,4674,-23.266325975510156,0.6119414364251813,0.363714163457424,-108746.80760953447,30,0.03333333333333333
BRK_L96_V0_H4_S2_T3,JULY2026,BRK_L96_V0_H4_S2_T3,96,0.0,4,2.0,3.0,496,-27.218348575651348,0.4134328617639819,0.3245967741935484,-13500.300893523068,29,0.06896551724137931,496,-35.21834857565134,0.3234755391630335,0.26411290322580644,-17468.300893523065,29,0.06896551724137931
BRK_L96_V0_H8_S1.5_T0,2024,BRK_L96_V0_H8_S1.5_T0,96,0.0,8,1.5,,7008,-18.663154437958546,0.7659693069295782,0.3560216894977169,-130791.38630121348,30,0.03333333333333333,7008,-26.663154437958543,0.6862345451463547,0.3383276255707763,-186855.38630121347,30,0.0
BRK_L96_V0_H8_S1.5_T0,2025H1,BRK_L96_V0_H8_S1.5_T0,96,0.0,8,1.5,,3709,-18.388394418447227,0.7657673185749605,0.3631706659476948,-68202.55489802077,30,0.1,3709,-26.38839441844723,0.6846463505212947,0.34294958209760046,-97874.55489802078,30,0.06666666666666667
BRK_L96_V0_H8_S1.5_T0,2025H2,BRK_L96_V0_H8_S1.5_T0,96,0.0,8,1.5,,3945,-13.431354003040497,0.7980973789271819,0.3561470215462611,-52986.69154199476,30,0.13333333333333333,3945,-21.431354003040493,0.7013189226757067,0.33536121673003805,-84546.69154199475,30,0.03333333333333333
BRK_L96_V0_H8_S1.5_T0,2026H1,BRK_L96_V0_H8_S1.5_T0,96,0.0,8,1.5,,3457,-18.688684416545925,0.7175927610562336,0.3751807925947353,-64606.78202799926,30,0.1,3457,-26.688684416545925,0.6255170694091425,0.353485681226497,-92262.78202799926,30,0.03333333333333333
BRK_L96_V0_H8_S1.5_T0,JULY2026,BRK_L96_V0_H8_S1.5_T0,96,0.0,8,1.5,,392,-32.602602663255624,0.41139752686078224,0.2576530612244898,-12780.220243996206,29,0.1724137931034483,392,-40.602602663255624,0.3391177765827517,0.22959183673469388,-15916.220243996206,29,0.0
BRK_L96_V0_H8_S1.5_T3,2024,BRK_L96_V0_H8_S1.5_T3,96,0.0,8,1.5,3.0,7100,-13.677525254341973,0.8287990184632623,0.36028169014084505,-97110.429305828,30,0.16666666666666666,7100,-21.677525254341973,0.7452276361612963,0.3432394366197183,-153910.429305828,30,0.0
BRK_L96_V0_H8_S1.5_T3,2025H1,BRK_L96_V0_H8_S1.5_T3,96,0.0,8,1.5,3.0,3767,-16.27146640180011,0.7920539459071746,0.36766657817892223,-61294.613935581016,30,0.16666666666666666,3767,-24.271466401800108,0.7089236571828903,0.34775683567825855,-91430.613935581,30,0.03333333333333333
BRK_L96_V0_H8_S1.5_T3,2025H2,BRK_L96_V0_H8_S1.5_T3,96,0.0,8,1.5,3.0,4017,-21.189427929245152,0.7035535848305369,0.3559870550161812,-85117.93199177778,30,0.03333333333333333,4017,-29.18942792924515,0.6194604620452812,0.33582275329848144,-117253.93199177776,30,0.03333333333333333
BRK_L96_V0_H8_S1.5_T3,2026H1,BRK_L96_V0_H8_S1.5_T3,96,0.0,8,1.5,3.0,3509,-16.5278774222904,0.7503552552284555,0.3776004559703619,-57996.321874817004,30,0.03333333333333333,3509,-24.527877422290395,0.655881808343873,0.3559418637788544,-86068.32187481699,30,0.03333333333333333
BRK_L96_V0_H8_S1.5_T3,JULY2026,BRK_L96_V0_H8_S1.5_T3,96,0.0,8,1.5,3.0,397,-30.622710577309594,0.44690788174505636,0.26700251889168763,-12157.216099191908,29,0.13793103448275862,397,-38.62271057730959,0.370289832764296,0.24181360201511334,-15333.216099191906,29,0.034482758620689655
BRK_L96_V0_H8_S2_T0,2024,BRK_L96_V0_H8_S2_T0,96,0.0,8,2.0,,6870,-19.11899460583285,0.7731496041150328,0.3893740902474527,-131347.49294207167,30,0.06666666666666667,6870,-27.11899460583285,0.696141584454928,0.3701601164483261,-186307.49294207167,30,0.03333333333333333
BRK_L96_V0_H8_S2_T0,2025H1,BRK_L96_V0_H8_S2_T0,96,0.0,8,2.0,,3646,-19.12274123787452,0.7722563166220484,0.3935820076796489,-69721.5145532905,30,0.1,3646,-27.122741237874518,0.6949465556942467,0.37081733406472844,-98889.51455329049,30,0.03333333333333333
BRK_L96_V0_H8_S2_T0,2025H2,BRK_L96_V0_H8_S2_T0,96,0.0,8,2.0,,3871,-13.384277857913364,0.8091511827037372,0.38672177731852236,-51810.53958798263,30,0.26666666666666666,3871,-21.384277857913364,0.7153711399449053,0.3626969775251873,-82778.53958798264,30,0.03333333333333333
BRK_L96_V0_H8_S2_T0,2026H1,BRK_L96_V0_H8_S2_T0,96,0.0,8,2.0,,3403,-20.330505101034806,0.7107494186474925,0.40376138701146047,-69184.70885882144,30,0.06666666666666667,3403,-28.330505101034806,0.6230626263277634,0.3790772847487511,-96408.70885882144,30,0.06666666666666667
BRK_L96_V0_H8_S2_T0,JULY2026,BRK_L96_V0_H8_S2_T0,96,0.0,8,2.0,,388,-33.630353656518714,0.41686900093969087,0.28865979381443296,-13048.57721872926,29,0.13793103448275862,388,-41.63035365651871,0.3443878230699226,0.2551546391752577,-16152.577218729259,29,0.13793103448275862
BRK_L96_V0_H8_S2_T3,2024,BRK_L96_V0_H8_S2_T3,96,0.0,8,2.0,3.0,6911,-14.834819219642855,0.8238454755689565,0.390681522210968,-102523.43562695177,30,0.13333333333333333,6911,-22.834819219642856,0.7439253467327617,0.3714368398205759,-157811.43562695177,30,0.0
BRK_L96_V0_H8_S2_T3,2025H1,BRK_L96_V0_H8_S2_T3,96,0.0,8,2.0,3.0,3668,-15.9154373590027,0.8109293320073417,0.39340239912758995,-58377.824232821906,30,0.16666666666666666,3668,-23.915437359002702,0.7316593888408015,0.3707742639040349,-87721.8242328219,30,0.06666666666666667
BRK_L96_V0_H8_S2_T3,2025H2,BRK_L96_V0_H8_S2_T3,96,0.0,8,2.0,3.0,3909,-19.25631263154762,0.744613170904813,0.38731133282169355,-75272.92607671964,30,0.1,3909,-27.25631263154762,0.6609703469125443,0.3635200818623689,-106544.92607671964,30,0.0
BRK_L96_V0_H8_S2_T3,2026H1,BRK_L96_V0_H8_S2_T3,96,0.0,8,2.0,3.0,3424,-19.83349734868075,0.7179433117647486,0.4036214953271028,-67909.8949218829,30,0.1,3424,-27.83349734868075,0.6298337827977308,0.3787967289719626,-95301.8949218829,30,0.03333333333333333
BRK_L96_V0_H8_S2_T3,JULY2026,BRK_L96_V0_H8_S2_T3,96,0.0,8,2.0,3.0,390,-33.864946098257285,0.41802978676220987,0.28717948717948716,-13207.328978320342,29,0.13793103448275862,390,-41.86494609825729,0.3461434532787762,0.25384615384615383,-16327.328978320344,29,0.10344827586206896
BRK_L96_V0_H16_S1.5_T0,2024,BRK_L96_V0_H16_S1.5_T0,96,0.0,16,1.5,,3830,-15.195366734463308,0.8262418928354412,0.3109660574412533,-58198.25459299447,22,0.22727272727272727,3830,-23.195366734463306,0.7505865211029987,0.3018276762402089,-88838.25459299446,22,0.13636363636363635
BRK_L96_V0_H16_S1.5_T0,2025H1,BRK_L96_V0_H16_S1.5_T0,96,0.0,16,1.5,,2015,-16.5063947175827,0.8135669517392464,0.3225806451612903,-33260.385355929146,22,0.18181818181818182,2015,-24.5063947175827,0.7393544851183315,0.3066997518610422,-49380.385355929146,22,0.09090909090909091
BRK_L96_V0_H16_S1.5_T0,2025H2,BRK_L96_V0_H16_S1.5_T0,96,0.0,16,1.5,,2016,-7.843755494850785,0.8932570528179862,0.32688492063492064,-15813.011077619183,22,0.22727272727272727,2016,-15.843755494850786,0.7992609394315706,0.31101190476190477,-31941.011077619183,22,0.13636363636363635
BRK_L96_V0_H16_S1.5_T0,2026H1,BRK_L96_V0_H16_S1.5_T0,96,0.0,16,1.5,,1812,-15.167398202854038,0.7954934249865192,0.3394039735099338,-27483.32554357152,23,0.13636363636363635,1812,-23.16739820285404,0.7085935611633245,0.32560706401766004,-41979.325543571525,23,0.09090909090909091
BRK_L96_V0_H16_S1.5_T0,JULY2026,BRK_L96_V0_H16_S1.5_T0,96,0.0,16,1.5,,236,-44.5135193087742,0.35348685677626257,0.21610169491525424,-10505.190556870712,29,0.038461538461538464,236,-52.5135193087742,0.30151643873591366,0.19491525423728814,-12393.190556870712,29,0.038461538461538464
BRK_L96_V0_H16_S1.5_T3,2024,BRK_L96_V0_H16_S1.5_T3,96,0.0,16,1.5,3.0,3950,-14.582645750551453,0.8361146045946684,0.3227848101265823,-57601.45071467824,22,0.22727272727272727,3950,-22.582645750551453,0.7608531310368396,0.31468354430379747,-89201.45071467824,22,0.13636363636363635
BRK_L96_V0_H16_S1.5_T3,2025H1,BRK_L96_V0_H16_S1.5_T3,96,0.0,16,1.5,3.0,2063,-11.799663959325548,0.8662285857232003,0.3330101793504605,-24342.706748088603,22,0.18181818181818182,2063,-19.799663959325546,0.7884728571341798,0.3179835191468735,-40846.7067480886,22,0.13636363636363635
BRK_L96_V0_H16_S1.5_T3,2025H2,BRK_L96_V0_H16_S1.5_T3,96,0.0,16,1.5,3.0,2057,-18.546384220442565,0.7469107477843094,0.332036947010209,-38149.912341450356,22,0.045454545454545456,2057,-26.546384220442565,0.6625985181071768,0.3169664560038892,-54605.912341450356,22,0.0
BRK_L96_V0_H16_S1.5_T3,2026H1,BRK_L96_V0_H16_S1.5_T3,96,0.0,16,1.5,3.0,1874,-16.356293428869744,0.7778875564160772,0.3505869797225187,-30651.693885701898,23,0.18181818181818182,1874,-24.356293428869737,0.6912440337551202,0.33671291355389543,-45643.69388570189,23,0.045454545454545456
BRK_L96_V0_H16_S1.5_T3,JULY2026,BRK_L96_V0_H16_S1.5_T3,96,0.0,16,1.5,3.0,240,-40.52799063705688,0.4108137932994905,0.225,-9726.717752893652,29,0.11538461538461539,240,-48.527990637056874,0.3533456247461642,0.20416666666666666,-11646.71775289365,29,0.07692307692307693
BRK_L96_V0_H16_S2_T0,2024,BRK_L96_V0_H16_S2_T0,96,0.0,16,2.0,,3709,-15.518947261740662,0.8389350685237893,0.3585872202750067,-57559.77539379612,22,0.2727272727272727,3709,-23.518947261740664,0.7683628526834514,0.34591534106228095,-87231.77539379612,22,0.13636363636363635
BRK_L96_V0_H16_S2_T0,2025H1,BRK_L96_V0_H16_S2_T0,96,0.0,16,2.0,,1955,-15.215770224304723,0.8412748563595294,0.3662404092071611,-29746.830788515734,22,0.2727272727272727,1955,-23.215770224304723,0.7701766132260108,0.3452685421994885,-45386.830788515734,22,0.09090909090909091
BRK_L96_V0_H16_S2_T0,2025H2,BRK_L96_V0_H16_S2_T0,96,0.0,16,2.0,,1968,-3.9034630610567493,0.9494343893742533,0.3826219512195122,-7682.015304159682,22,0.4090909090909091,1968,-11.90346306105675,0.855218142825829,0.3628048780487805,-23426.015304159682,22,0.18181818181818182
BRK_L96_V0_H16_S2_T0,2026H1,BRK_L96_V0_H16_S2_T0,96,0.0,16,2.0,,1779,-20.458917725819287,0.7545197216479591,0.37436762225969644,-36396.41463423251,23,0.09090909090909091,1779,-28.458917725819287,0.6781111316577777,0.35694210230466555,-50628.41463423251,23,0.09090909090909091
BRK_L96_V0_H16_S2_T0,JULY2026,BRK_L96_V0_H16_S2_T0,96,0.0,16,2.0,,233,-45.698063974522434,0.38036066236880095,0.2832618025751073,-10647.648906063727,29,0.07692307692307693,233,-53.69806397452244,0.3254829231126766,0.2446351931330472,-12511.648906063729,29,0.07692307692307693
BRK_L96_V0_H16_S2_T3,2024,BRK_L96_V0_H16_S2_T3,96,0.0,16,2.0,3.0,3773,-13.507234603123642,0.8612864530185818,0.3631062814736284,-50962.7961575855,22,0.3181818181818182,3773,-21.507234603123642,0.7902105799418722,0.35091439173071826,-81146.7961575855,22,0.13636363636363635
BRK_L96_V0_H16_S2_T3,2025H1,BRK_L96_V0_H16_S2_T3,96,0.0,16,2.0,3.0,1982,-8.902413742631229,0.9078082236924497,0.36881937436932394,-17644.584037895096,22,0.3181818181818182,1982,-16.902413742631225,0.8337884629641968,0.3486377396569122,-33500.58403789509,22,0.22727272727272727
BRK_L96_V0_H16_S2_T3,2025H2,BRK_L96_V0_H16_S2_T3,96,0.0,16,2.0,3.0,1982,-14.669271745842185,0.8100369018281038,0.3839556004036327,-29074.49660025921,22,0.13636363636363635,1982,-22.669271745842185,0.7243110403918405,0.3647830474268416,-44930.49660025921,22,0.0
BRK_L96_V0_H16_S2_T3,2026H1,BRK_L96_V0_H16_S2_T3,96,0.0,16,2.0,3.0,1809,-20.990597195029554,0.7485003865039742,0.37645107794361526,-37971.99032580847,23,0.18181818181818182,1809,-28.990597195029554,0.6724758995734159,0.3587617468214483,-52443.99032580847,23,0.09090909090909091
BRK_L96_V0_H16_S2_T3,JULY2026,BRK_L96_V0_H16_S2_T3,96,0.0,16,2.0,3.0,235,-46.656156245585095,0.37521654194943466,0.28085106382978725,-10964.196717712497,29,0.038461538461538464,235,-54.656156245585095,0.32149770509934683,0.2425531914893617,-12844.196717712497,29,0.038461538461538464
BRK_L96_V0.75_H4_S1.5_T0,2024,BRK_L96_V0.75_H4_S1.5_T0,96,0.75,4,1.5,,7676,-17.265525325951877,0.7554839577134285,0.38275143303804066,-132530.1724020066,30,0.06666666666666667,7676,-25.265525325951877,0.6660090663527356,0.35878061490359564,-193938.1724020066,30,0.0
BRK_L96_V0.75_H4_S1.5_T0,2025H1,BRK_L96_V0.75_H4_S1.5_T0,96,0.75,4,1.5,,4046,-18.054604307784718,0.7319422478021685,0.3912506178942165,-73048.92902929697,30,0.06666666666666667,4046,-26.054604307784718,0.6397533246470909,0.36628769154720714,-105416.92902929697,30,0.0
BRK_L96_V0.75_H4_S1.5_T0,2025H2,BRK_L96_V0.75_H4_S1.5_T0,96,0.75,4,1.5,,4251,-6.582506182900461,0.8801868141953171,0.4020230533992002,-27982.233783509862,30,0.36666666666666664,4251,-14.582506182900461,0.7563179781400511,0.3733239237826394,-61990.23378350986,30,0.1
BRK_L96_V0.75_H4_S1.5_T0,2026H1,BRK_L96_V0.75_H4_S1.5_T0,96,0.75,4,1.5,,3931,-14.048658340149764,0.751447540265574,0.38667005850928515,-55225.275935128724,30,0.03333333333333333,3931,-22.048658340149764,0.641751699297086,0.35817858051386414,-86673.27593512872,30,0.03333333333333333
BRK_L96_V0.75_H4_S1.5_T0,JULY2026,BRK_L96_V0.75_H4_S1.5_T0,96,0.75,4,1.5,,439,-27.666142412754102,0.41287244551195734,0.2870159453302961,-12145.436519199051,29,0.10344827586206896,439,-35.666142412754105,0.32740086752471736,0.2437357630979499,-15657.436519199051,29,0.034482758620689655
BRK_L96_V0.75_H4_S1.5_T3,2024,BRK_L96_V0.75_H4_S1.5_T3,96,0.75,4,1.5,3.0,7716,-14.677757484100022,0.7922299536066841,0.3849144634525661,-113253.57674731578,30,0.1,7716,-22.67775748410002,0.7002764329466783,0.36132711249351995,-174981.57674731576,30,0.0
BRK_L96_V0.75_H4_S1.5_T3,2025H1,BRK_L96_V0.75_H4_S1.5_T3,96,0.75,4,1.5,3.0,4064,-16.756775561728023,0.750595752470878,0.39345472440944884,-68099.53588286269,30,0.06666666666666667,4064,-24.756775561728023,0.6568317064456302,0.36811023622047245,-100611.53588286269,30,0.03333333333333333
BRK_L96_V0.75_H4_S1.5_T3,2025H2,BRK_L96_V0.75_H4_S1.5_T3,96,0.75,4,1.5,3.0,4300,-19.374201856108055,0.691534053344805,0.4,-83309.06798126464,30,0.06666666666666667,4300,-27.374201856108055,0.5958076145030583,0.3716279069767442,-117709.06798126464,30,0.06666666666666667
BRK_L96_V0.75_H4_S1.5_T3,2026H1,BRK_L96_V0.75_H4_S1.5_T3,96,0.75,4,1.5,3.0,3962,-14.548251860946738,0.7427667271559019,0.3864209994952044,-57640.17387307098,30,0.03333333333333333,3962,-22.54825186094674,0.6338361058004439,0.3584048460373549,-89336.17387307098,30,0.03333333333333333
BRK_L96_V0.75_H4_S1.5_T3,JULY2026,BRK_L96_V0.75_H4_S1.5_T3,96,0.75,4,1.5,3.0,442,-27.734069546009778,0.41087249222129035,0.2895927601809955,-12258.458739336322,29,0.06896551724137931,442,-35.734069546009785,0.32527179489969105,0.24660633484162897,-15794.458739336324,29,0.034482758620689655
BRK_L96_V0.75_H4_S2_T0,2024,BRK_L96_V0.75_H4_S2_T0,96,0.75,4,2.0,,7604,-17.911522714173984,0.7544609364370704,0.39952656496580746,-136199.21871857898,30,0.0,7604,-25.911522714173984,0.6671856729184894,0.3737506575486586,-197031.21871857898,30,0.0
BRK_L96_V0.75_H4_S2_T0,2025H1,BRK_L96_V0.75_H4_S2_T0,96,0.75,4,2.0,,4004,-19.651506124772162,0.7157253063299142,0.4075924075924076,-78684.63052358774,30,0.06666666666666667,4004,-27.65150612477216,0.62619253501741,0.3811188811188811,-110716.63052358772,30,0.0
BRK_L96_V0.75_H4_S2_T0,2025H2,BRK_L96_V0.75_H4_S2_T0,96,0.75,4,2.0,,4210,-5.422716815772329,0.9011229781370955,0.4194774346793349,-22829.637794401504,30,0.3333333333333333,4210,-13.422716815772331,0.7748389851356282,0.3888361045130641,-56509.63779440151,30,0.03333333333333333
BRK_L96_V0.75_H4_S2_T0,2026H1,BRK_L96_V0.75_H4_S2_T0,96,0.75,4,2.0,,3912,-15.449051936705894,0.7364155833269932,0.3997955010224949,-60436.691176393455,30,0.03333333333333333,3912,-23.449051936705892,0.6309640015370916,0.3688650306748466,-91732.69117639345,30,0.03333333333333333
BRK_L96_V0.75_H4_S2_T0,JULY2026,BRK_L96_V0.75_H4_S2_T0,96,0.75,4,2.0,,435,-28.035324462790335,0.4165073800334741,0.3057471264367816,-12195.366141313796,29,0.10344827586206896,435,-36.035324462790335,0.33046784825333275,0.2597701149425287,-15675.366141313796,29,0.034482758620689655
BRK_L96_V0.75_H4_S2_T3,2024,BRK_L96_V0.75_H4_S2_T3,96,0.75,4,2.0,3.0,7613,-15.365579206360234,0.7891576906832614,0.40010508340995665,-116978.15449802046,30,0.13333333333333333,7613,-23.365579206360234,0.6995965925226345,0.37435964797057664,-177882.15449802045,30,0.03333333333333333
